Filename,Distance
image_0973.jpg,6275342.42
image_0974.jpg,31973.73
image_0975.jpg,72503.31
image_0976.jpg,19675651.52
image_0977.jpg,414249.42
image_0978.jpg,42805.46
image_0979.jpg,6833153.09
image_0980.jpg,991998.61
image_0981.jpg,1196011.82
image_0982.jpg,164608.46
image_0983.jpg,1821528.51
image_0984.jpg,1296110.35
image_0985.jpg,1295895.89
image_0986.jpg,576519.33
image_0987.jpg,116114.27
image_0988.jpg,452965.41
image_0989.jpg,331108.15
image_0990.jpg,72424.36
image_0991.jpg,3760024.37
image_0992.jpg,14060.51
image_0993.jpg,33052.45
image_0994.jpg,10097.42
image_0995.jpg,207323.36
image_0996.jpg,99272.65
image_0997.jpg,234399.64
image_0998.jpg,1712612.28
image_0999.jpg,21377.96
image_1000.jpg,767406.2
image_1001.jpg,21852898.54
image_1002.jpg,68587.31
image_1003.jpg,59238.76
image_1004.jpg,331341.97
image_1005.jpg,10720620.64
image_1006.jpg,759.88
image_1007.jpg,572852.82
image_1008.jpg,453033.77
image_1009.jpg,2482439.31
image_1010.jpg,59893.53
image_1011.jpg,14061.69
image_1012.jpg,110254.91
image_1013.jpg,2348.75
image_1014.jpg,19848.11
image_1015.jpg,4042.24
image_1016.jpg,4111635.16
image_1017.jpg,164568.21
image_1018.jpg,32930.1
image_1019.jpg,562960.82
image_1020.jpg,201986.17
image_1021.jpg,18537450.88
image_1022.jpg,183785.23
image_1023.jpg,85347.03
image_1024.jpg,765939.87
image_1025.jpg,4563367.69
image_1026.jpg,51109.94
image_1027.jpg,1071535.98
image_1028.jpg,4348520.34
image_1029.jpg,40424.64
image_1030.jpg,9388739.45
image_1031.jpg,1257.66
image_1032.jpg,3936539.09
image_1033.jpg,1151140.74
image_1034.jpg,343357.6
image_1035.jpg,304176.33
image_1036.jpg,12995.44
image_1037.jpg,144593.83
image_1038.jpg,463867.13
image_1039.jpg,679644.64
image_1040.jpg,296670.7
image_1041.jpg,548781.12
image_1042.jpg,3270041.88
image_1043.jpg,1167979.65
image_1044.jpg,86513.81
image_1045.jpg,138000.36
image_1046.jpg,12035421.89
image_1047.jpg,8594091.64
image_1048.jpg,779362.21
image_1049.jpg,3046304.29
image_1050.jpg,3534560.88
image_1051.jpg,6419271.24
image_1052.jpg,471112.2
image_1053.jpg,5296393.34
image_1054.jpg,6595336.08
image_1055.jpg,551429.2
image_1056.jpg,10459110.82
image_1057.jpg,482120.99
image_1058.jpg,45626.43
image_1059.jpg,1351249.33
image_1060.jpg,1053707.41
image_1061.jpg,2644051.54
image_1062.jpg,522077.81
image_1063.jpg,4116572.58
image_1064.jpg,1477373.38
image_1065.jpg,331832.03
image_1066.jpg,104082.25
image_1067.jpg,887800.21
image_1068.jpg,115390.46
image_1069.jpg,633577.25
image_1070.jpg,7541113.2
image_1071.jpg,9014182.85
image_1072.jpg,5480.44
image_1073.jpg,3582880.77
image_1074.jpg,3646006.21
image_1075.jpg,469314.15
image_1076.jpg,599782.82
image_1077.jpg,1053732.77
image_1078.jpg,1970703.18
image_1079.jpg,6105693.35
image_1080.jpg,440532.68
image_1081.jpg,2522368.51
image_1082.jpg,303996.52
image_1083.jpg,1793489.96
image_1084.jpg,19071724.4
image_1085.jpg,5672532.34
image_1086.jpg,2843316.13
image_1087.jpg,1042906.38
image_1088.jpg,31568.65
image_1089.jpg,183710.45
image_1090.jpg,1683030.99
image_1091.jpg,3491912.14
image_1092.jpg,36001093.35
image_1093.jpg,18568180.51
image_1094.jpg,802289.71
image_1095.jpg,15745463.1
image_1096.jpg,9887333.9
image_1097.jpg,228863.36
image_1098.jpg,12335.25
image_1099.jpg,885744.8
image_1100.jpg,24409010.78
image_1101.jpg,2736428.52
image_1102.jpg,1776479.81
image_1103.jpg,577696.8
image_1104.jpg,4881163.86
image_1105.jpg,321936.97
image_1106.jpg,2425948.89
image_1107.jpg,254227.3
image_1108.jpg,77204.81
image_1109.jpg,3979441.07
image_1110.jpg,510823.99
image_1111.jpg,684239.96
image_1112.jpg,23383.13
image_1113.jpg,78903.22
image_1114.jpg,448345.87
image_1115.jpg,98737.53
image_1116.jpg,1662175.84
image_1117.jpg,572783.52
image_1118.jpg,948488.97
image_1119.jpg,4342918.5
image_1120.jpg,6052410.27
image_1121.jpg,11155.42
image_1122.jpg,4198752.39
image_1123.jpg,1650601.53
image_1124.jpg,129164.9
image_1125.jpg,1004316.76
image_1126.jpg,7382.93
image_1127.jpg,4728536.06
image_1128.jpg,3091156.43
image_1129.jpg,14734.15
image_1130.jpg,10443391.6
image_1131.jpg,1575725.68
image_1132.jpg,205023.92
image_1133.jpg,120276.93
image_1134.jpg,32794.13
image_1135.jpg,123284.12
image_1136.jpg,224912.0
image_1137.jpg,81280.27
image_1138.jpg,282558.49
image_1139.jpg,791768.57
image_1140.jpg,2021894.55
image_1141.jpg,2313419.08
image_1142.jpg,18167.95
image_1143.jpg,5730643.65
image_1144.jpg,3265070.34
image_1145.jpg,54252.09
image_1146.jpg,96235.14
image_1147.jpg,1411818.11
image_1148.jpg,108656.21
image_1149.jpg,232416.91
image_1150.jpg,477028.34
image_1151.jpg,4054.51
image_1152.jpg,16492823.11
image_1153.jpg,176395.34
image_1154.jpg,418259.07
image_1155.jpg,7997.9
image_1156.jpg,521953.84
image_1157.jpg,113937.98
image_1158.jpg,52206.78
image_1159.jpg,3745813.22
image_1160.jpg,4327213.42
image_1161.jpg,155144.74
image_1162.jpg,4189546.75
image_1163.jpg,86571.17
image_1164.jpg,5731.69
image_1165.jpg,98290.92
image_1166.jpg,10271.77
image_1167.jpg,384853.27
image_1168.jpg,476856.98
image_1169.jpg,452510.93
image_1170.jpg,4056.8
image_1171.jpg,16496285.68
image_1172.jpg,1859352.94
image_1173.jpg,417613.9
image_1174.jpg,3857927.6
image_1175.jpg,1574619.65
image_1176.jpg,18154.58
image_1177.jpg,1653416.83
image_1178.jpg,3156359.72
image_1179.jpg,3543722.7
image_1180.jpg,17031592.22
image_1181.jpg,155724.48
image_1182.jpg,12296699.29
image_1183.jpg,482147.77
image_1184.jpg,43487.48
image_1185.jpg,17448040.02
image_1186.jpg,1506597.51
image_1187.jpg,837992.72
image_1188.jpg,1247828.98
image_1189.jpg,4629800.87
image_1190.jpg,315556.46
image_1191.jpg,87855.57
image_1192.jpg,6144545.02
image_1193.jpg,42516.45
image_1194.jpg,2087494.17
image_1195.jpg,311760.44
image_1196.jpg,531599.14
image_1197.jpg,648018.83
image_1198.jpg,493175.72
image_1199.jpg,594052.13
image_1200.jpg,83707.41
image_1201.jpg,5571.31
image_1202.jpg,149641.77
image_1203.jpg,2154268.47
image_1204.jpg,479586.97
image_1205.jpg,404231.96
image_1206.jpg,777721.15
image_1207.jpg,23596.45
image_1208.jpg,310992.16
image_1209.jpg,84698.67
image_1210.jpg,25391.14
image_1211.jpg,35499.07
image_1212.jpg,13571071.22
image_1213.jpg,46343.4
image_1214.jpg,64906.74
image_1215.jpg,74064.19
image_1216.jpg,210296.8
image_1217.jpg,424280.39
image_1218.jpg,252330.28
image_1219.jpg,511381.72
image_1220.jpg,22349.94
image_1221.jpg,824142.27
image_1222.jpg,45258.12
image_1223.jpg,198868.25
image_1224.jpg,1455304.43
image_1225.jpg,547771.77
image_1226.jpg,20996.3
image_1227.jpg,681966.26
image_1228.jpg,1825943.16
image_1229.jpg,75448.21
image_1230.jpg,260923.17
image_1231.jpg,50580.86
image_1232.jpg,1128836.67
image_1233.jpg,272947.47
image_1234.jpg,1580609.39
image_1235.jpg,49623.33
image_1236.jpg,3719.37
image_1237.jpg,3008766.66
image_1238.jpg,736366.62
image_1239.jpg,8045.46
image_1240.jpg,1427056.32
image_1241.jpg,139864.78
image_1242.jpg,178512.38
image_1243.jpg,70857.83
image_1244.jpg,907593.78
image_1245.jpg,64860.42
image_1246.jpg,23851.7
image_1247.jpg,5027082.5
image_1248.jpg,20989.04
image_1249.jpg,179050.54
image_1250.jpg,828358.11
image_1251.jpg,1098194.61
image_1252.jpg,1168704.73
image_1253.jpg,70613.5
image_1254.jpg,288313.44
image_1255.jpg,479472.53
image_1256.jpg,2502190.7
image_1257.jpg,163821.63
image_1258.jpg,3658.14
image_1259.jpg,103397.46
image_1260.jpg,86125.33
image_1261.jpg,18228803.75
image_1262.jpg,48273.45
image_1263.jpg,711348.76
image_1264.jpg,82884.0
image_1265.jpg,513991.51
image_1266.jpg,1291117.32
image_1267.jpg,1423794.17
image_1268.jpg,233560.9
image_1269.jpg,719130.7
image_1270.jpg,275643.94
image_1271.jpg,177405.6
image_1272.jpg,1280404.87
image_1273.jpg,2222111.89
image_1274.jpg,1309092.94
image_1275.jpg,32894.74
image_1276.jpg,1203627.49
image_1277.jpg,140485.41
image_1278.jpg,1557523.32
image_1279.jpg,2839600.53
image_1280.jpg,24252250.23
image_1281.jpg,3998108.81
image_1282.jpg,79136.15
image_1283.jpg,994223.84
image_1284.jpg,1155776.95
image_1285.jpg,259752.02
image_1286.jpg,69439.61
image_1287.jpg,51150.9
image_1288.jpg,223006.1
image_1289.jpg,8274049.02
image_1290.jpg,826649.08
image_1291.jpg,6433328.26
image_1292.jpg,37507.66
image_1293.jpg,11842988.26
image_1294.jpg,189393.31
image_1295.jpg,22794171.7
image_1296.jpg,72361.39
image_1297.jpg,38757557.15
image_1298.jpg,3919083.11
image_1299.jpg,71596.31
image_1300.jpg,663816.9
image_1301.jpg,456084.41
image_1302.jpg,265674.1
image_1303.jpg,3737.12
image_1304.jpg,795880.44
image_1305.jpg,4899244.44
image_1306.jpg,33721.8
image_1307.jpg,327072.02
image_1308.jpg,16007.12
image_1309.jpg,2093282.07
image_1310.jpg,808387.87
image_1311.jpg,27344349.26
image_1312.jpg,1647007.82
image_1313.jpg,1215383.1
image_1314.jpg,11002.86
image_1315.jpg,5098163.13
image_1316.jpg,236424.39
image_1317.jpg,5314142.11
image_1318.jpg,11155096.58
image_1319.jpg,49036.8
image_1320.jpg,1215391.31
image_1321.jpg,104618.93
image_1322.jpg,4264782.32
image_1323.jpg,87289.81
image_1324.jpg,12794633.9
image_1325.jpg,5904.88
image_1326.jpg,6750966.73
image_1327.jpg,27361451.06
image_1328.jpg,5608635.91
image_1329.jpg,4294074.44
image_1330.jpg,6042000.44
image_1331.jpg,738106.96
image_1332.jpg,936314.17
image_1333.jpg,498494.21
image_1334.jpg,8370568.86
image_1335.jpg,17681692.49
image_1336.jpg,25088.34
image_1337.jpg,408902.59
image_1338.jpg,30726975.01
image_1339.jpg,252603.42
image_1340.jpg,2814621.18
image_1341.jpg,11150643.09
image_1342.jpg,851615.95
image_1343.jpg,2071113.94
image_1344.jpg,382074.94
image_1345.jpg,2086327.28
image_1346.jpg,564743.46
image_1347.jpg,499907.31
image_1348.jpg,190273.47
image_1349.jpg,88803.11
image_1350.jpg,1151924.42
image_1351.jpg,443052.45
image_1352.jpg,8669822.51
image_1353.jpg,2316987.48
image_1354.jpg,5391.83
image_1355.jpg,4378987.93
image_1356.jpg,163391.74
image_1357.jpg,22472.58
image_1358.jpg,2715033.65
image_1359.jpg,13462630.86
image_1360.jpg,8574350.12
